source_image,particle_id,area,perimeter,eccentricity,solidity,equivalent_diameter,centroid_x,centroid_y,min_intensity,max_intensity,mean_intensity
11500X00.png,350,96.0,42.72792206135785,0.4870897596647008,0.7559055118110236,11.055812783082736,389.0208333333333,264.0625,0.5986777544021606,0.8753060698509216,0.6866705
11500X00.png,351,164.0,57.21320343559643,0.706308999563015,0.8159203980099502,14.450303987687134,42.25,263.0121951219512,0.5743144154548645,0.9986532926559448,0.7919812
11500X00.png,352,117.0,45.21320343559643,0.8487258495177727,0.9,12.205286835384658,251.82905982905982,267.5726495726496,0.6387732625007629,0.9984084367752075,0.87250596
11500X00.png,353,639.0,123.35533905932738,0.6384455057023487,0.8693877551020408,28.523675588636344,289.5508607198748,264.4679186228482,0.6324681639671326,0.9995102882385254,0.82039577
11500X00.png,354,14.0,12.0,0.9915084398477798,0.5833333333333334,4.222008245644752,45.214285714285715,269.7142857142857,0.6453232169151306,0.9297869801521301,0.7863658
11500X00.png,355,278.0,79.87005768508881,0.9037495175004867,0.8449848024316109,18.81384047546846,76.39208633093526,264.89208633093523,0.6318560242652893,0.9936336874961853,0.82907456
11500X00.png,356,1.0,0.0,0.0,1.0,1.1283791670955126,46.0,266.0,0.7615083456039429,0.7615083456039429,0.76150835
11500X00.png,357,467.0,99.45584412271572,0.883215908466378,0.8878326996197718,24.384480051691096,63.025695931477514,265.83725910064237,0.6313663125038147,0.9968780875205994,0.80748844
11500X00.png,358,37.0,21.071067811865476,0.3686996760859467,0.925,6.863662517577698,124.29729729729729,265.64864864864865,0.6371816992759705,0.979799211025238,0.8100134
11500X00.png,359,293.0,78.8700576850888,0.7651819300504936,0.8347578347578347,19.314740138231286,209.59726962457339,268.3310580204778,0.6039422154426575,0.9960822463035583,0.82394314
11500X00.png,360,18.0,14.071067811865476,0.5900080059278968,0.8571428571428571,4.787307364817192,312.0,265.94444444444446,0.6334475874900818,0.7160259485244751,0.67252284
